name,type,city,district,neighborhood,landAddress,streetAddress,longtitude,latitude
피자피오,피자,서울특별시,마포구,연남동,서울특별시 마포구 연남동 561-1,서울특별시 마포구 연남로5길 35,126.9201898,37.56132439
화이트커피,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-80,서울특별시 마포구 성미산로29안길 29,126.9234883,37.56571553
북새통,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 568-23,서울특별시 마포구 동교로27길 41,126.9214473,37.55967797
명인갈비,돼지고기 구이/찜,서울특별시,마포구,연남동,서울특별시 마포구 연남동 361-17,서울특별시 마포구 연남로 85,126.9182394,37.56627125
메뉴,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-39,서울특별시 마포구 동교로38길 33-10,126.9261515,37.56154996
바란스,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-9,서울특별시 마포구 동교로 266-5,126.9257327,37.56313198
녹온,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-90,서울특별시 마포구 성미산로29안길 27-7,126.923229,37.56564108
사이고마데,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-9,서울특별시 마포구 동교로 262-11,126.9257043,37.56274427
더블유제이,일반 유흥 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-74,서울특별시 마포구 성미산로29안길 19-7,126.9230405,37.56536905
부추긴돼지,돼지고기 구이/찜,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-103,서울특별시 마포구 연희로1길 59,126.9264244,37.56146234
편씨푸드편Seafood,베트남식 전문,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-67,서울특별시 마포구 동교로38안길 7,126.9246598,37.56217612
프릴로제,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 240-33,서울특별시 마포구 성미산로29안길 6-3,126.9229001,37.56489923
허프앤퍼프,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 227-19,서울특별시 마포구 성미산로 194-7,126.9263643,37.56249799
매덕스피자,피자,서울특별시,마포구,연남동,서울특별시 마포구 연남동 240-63,서울특별시 마포구 성미산로 153,126.9233359,37.56450675
김밥세상,김밥/만두/분식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 562-27,서울특별시 마포구 동교로27길 77,126.9201945,37.56100006
코리아,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 227-1,서울특별시 마포구 연희로 35,126.9269836,37.56193596
팬앤팟,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 566-67,서울특별시 마포구 연남로 15,126.9226611,37.56105863
동차밥,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-23,서울특별시 마포구 연희로1길 57,126.9263349,37.56138944
연남흑돼지,돼지고기 구이/찜,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-52,서울특별시 마포구 동교로32길 3,126.9245319,37.56083241
콩카페연남점,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 223-114,서울특별시 마포구 성미산로 161-14,126.9237313,37.56534832
47바,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-35,서울특별시 마포구 동교로38길 33,126.9257221,37.561501
담솥연남점,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-24,서울특별시 마포구 동교로38길 23,126.9254799,37.56181416
데얼커피,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-56,서울특별시 마포구 동교로38안길 21,126.9253604,37.56225458
씨피,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-10,서울특별시 마포구 동교로 268,126.9256399,37.56328431
슬라이딩샘스,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-26,서울특별시 마포구 동교로38길 27-5,126.9256842,37.56177998
곤로,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 258-10,서울특별시 마포구 동교로 245,126.9240309,37.561828
소풍김밥,김밥/만두/분식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 255-20,서울특별시 마포구 동교로 251,126.9241813,37.56238801
쿠시모토,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-26,서울특별시 마포구 동교로 242-4,126.9245694,37.56137337
톨,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 493-16,서울특별시 마포구 동교로27길 93-7,126.919465,37.5613538
컵,일반 유흥 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-67,서울특별시 마포구 동교로38안길 7,126.9246598,37.56217612
에브르,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-91,서울특별시 마포구 동교로46길 42-9,126.9266806,37.561753
노는날,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-80,서울특별시 마포구 동교로46길 42-8,126.9266554,37.56193298
다인,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-45,서울특별시 마포구 동교로46길 10,126.9252885,37.56253325
김hesaidyes,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 381-5,서울특별시 마포구 동교로34길 21,126.9255505,37.56084168
미드나잇,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-2,서울특별시 마포구 성미산로 190-4,126.9260311,37.56284636
레이어드연남,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 223-20,서울특별시 마포구 성미산로 161-4,126.9241778,37.56499198
대림국수,국수/칼국수,서울특별시,마포구,연남동,서울특별시 마포구 연남동 224-33,서울특별시 마포구 동교로 274,126.9261206,37.56370316
수상한키친,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-31,서울특별시 마포구 성미산로 190-31,126.9258206,37.56252908
경양카츠연남점,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-29,서울특별시 마포구 동교로 238-1,126.9244935,37.56114742
비아톨레도,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-45,서울특별시 마포구 동교로46길 10,126.9252885,37.56253325
마인드엔터,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-23,서울특별시 마포구 성미산로17길 109,126.9169486,37.56629545
네시사분,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-7,서울특별시 마포구 성미산로 190-8,126.9258742,37.56273681
미르,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-26,서울특별시 마포구 성미산로29안길 7,126.9226597,37.56508626
곰셰프네,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 566-64,서울특별시 마포구 연남로 17,126.9225459,37.56120175
에트나퓨,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-56,서울특별시 마포구 동교로38안길 3,126.9246401,37.5619687
로제드미네,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 227-31,서울특별시 마포구 성미산로 190-11,126.9260812,37.56250442
스시지현,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 373-13,서울특별시 마포구 동교로 227-7,126.9235836,37.56066158
골드식당,돼지고기 구이/찜,서울특별시,마포구,연남동,서울특별시 마포구 연남동 224-26,서울특별시 마포구 동교로 276,126.9262546,37.56383053
원모어프로포즈,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 223-44,서울특별시 마포구 성미산로31길 13,126.9255188,37.56462575
스탠딩박스,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-24,서울특별시 마포구 동교로36길 7,126.9246955,37.5612664
포도알,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-7,서울특별시 마포구 동교로 266-7,126.9258012,37.56308755
이마치,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-74,서울특별시 마포구 성미산로29안길 19-7,126.9230405,37.56536905
무겐스위치,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-51,서울특별시 마포구 동교로 242-13,126.9251469,37.56136061
프롬헤라스,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 365-5,서울특별시 마포구 연남로 77,126.918847,37.56573619
카페드댕,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 225-35,서울특별시 마포구 동교로 269,126.9256225,37.56370764
펠른,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 504-50,서울특별시 마포구 성미산로22길 18,126.9209491,37.56204315
모투누이,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 255-20,서울특별시 마포구 동교로 251,126.9241813,37.56238801
얼웨이즈스프링,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-38,서울특별시 마포구 성미산로 190-33,126.9257426,37.56243827
몬스터컴퍼니,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-100,서울특별시 마포구 연희로1길 63,126.9265482,37.56151753
연남동심리카페,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 373-14,서울특별시 마포구 동교로 227-5,126.9236643,37.5605632
하나라멘,일식 면 요리,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-44,서울특별시 마포구 동교로38길 27-4,126.925754,37.56164546
파롤앤랑그,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-23,서울특별시 마포구 성미산로29안길 11,126.9227946,37.56515056
북스피리언스,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-32,서울특별시 마포구 연남로11길 34,126.9170748,37.56539557
본차일드,중국집,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-44,서울특별시 마포구 동교로38길 27-4,126.925754,37.56164546
와세사카바옥타,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 257-16,서울특별시 마포구 성미산로26길 42,126.9233609,37.56198407
카탈리스트,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-96,서울특별시 마포구 동교로46길 42-24,126.9265345,37.56167959
우애돈카츠연남점,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 382-18,서울특별시 마포구 동교로38길 42-6,126.9255136,37.56104859
화설,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-4,서울특별시 마포구 성미산로 188,126.9260743,37.56299092
앳더모먼트,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 382-18,서울특별시 마포구 동교로38길 42-6,126.9255136,37.56104859
르프레,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 365-16,서울특별시 마포구 연남로 73,126.9190424,37.56553074
제주촌,돼지고기 구이/찜,서울특별시,마포구,연남동,서울특별시 마포구 연남동 258-5,서울특별시 마포구 동교로 243-4,126.9241656,37.56191032
페블스,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 566-19,서울특별시 마포구 연남로3길 23,126.921362,37.56088458
업투미,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 245-49,서울특별시 마포구 성미산로29길 29-9,126.9216754,37.56505024
키햐아,일식 카레/돈가스/덮밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-42,서울특별시 마포구 동교로38길 35,126.9257922,37.56134846
우와연남점,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 240-3,서울특별시 마포구 성미산로 161-11,126.9236663,37.56514049
바다약방,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-3,서울특별시 마포구 동교로 266-11,126.9259509,37.5629087
협동조합연대,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-31,서울특별시 마포구 동교로34길 3,126.9245513,37.56105784
카페온도,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-26,서울특별시 마포구 성미산로29안길 7,126.9226597,37.56508626
화담,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 240-41,서울특별시 마포구 성미산로 149-8,126.9229264,37.56464718
봉화,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-73,서울특별시 마포구 동교로38안길 16,126.9249871,37.56224217
더갓,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 240-2,서울특별시 마포구 성미산로 161-13,126.9235973,37.56522096
온정,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-15,서울특별시 마포구 동교로 262-10,126.9255582,37.56267086
요거로밀,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-6,서울특별시 마포구 성미산로17길 112,126.9171169,37.56639611
연희동할머니네,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-412,서울특별시 마포구 성미산로 100,126.9185018,37.56142607
쌀편단심,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-439,서울특별시 마포구 성미산로15길 72,126.9170333,37.56434999
여덟,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-3,서울특별시 마포구 동교로38길 22,126.9253325,37.56183084
이끔,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 384-9,서울특별시 마포구 동교로46길 24-2,126.9258382,37.56208773
스트로베리32,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 509-19,서울특별시 마포구 연남로5길 6-6,126.9212594,37.56250551
녹원쌈밥,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 504-39,서울특별시 마포구 동교로27길 102,126.9196829,37.56194146
미소국수,국수/칼국수,서울특별시,마포구,연남동,서울특별시 마포구 연남동 568-23,서울특별시 마포구 동교로27길 41,126.9214473,37.55967797
셀라도어,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-262,서울특별시 마포구 성미산로17길 105-4,126.9168253,37.56621323
일련로스터스,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-23,서울특별시 마포구 동교로 262,126.925237,37.56296528
야반도주,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-34,서울특별시 마포구 연희로1길 45-4,126.9260089,37.5612333
한글,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 259-5,서울특별시 마포구 동교로 235-1,126.9240875,37.56104461
오복수산연남점,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-2,서울특별시 마포구 성미산로 190-4,126.9260311,37.56284636
코코리코,피자,서울특별시,마포구,연남동,서울특별시 마포구 연남동 255-21,서울특별시 마포구 동교로39길 4,126.9240354,37.56230559
르규옹,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-23,서울특별시 마포구 성미산로17길 109,126.9169486,37.56629545
미스터육회연어왕,그 외 기타 간이 음식점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 566-64,서울특별시 마포구 연남로 17,126.9225459,37.56120175
해피치즈스마일연남점,김밥/만두/분식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-59,서울특별시 마포구 동교로 244-1,126.9244733,37.56175994
툭툭누들타이,베트남식 전문,서울특별시,마포구,연남동,서울특별시 마포구 연남동 223-15,서울특별시 마포구 성미산로 161-8,126.924028,37.56517983
어쩌다집잇-다,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 225-8,서울특별시 마포구 성미산로31길 14,126.9256344,37.56445561
카페리브레,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 227-15,서울특별시 마포구 성미산로 198,126.926751,37.56236635
탕탕,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-378,서울특별시 마포구 성미산로 97,126.9181148,37.5615757
치킨마루연남동점,치킨,서울특별시,마포구,연남동,서울특별시 마포구 연남동 566-6,서울특별시 마포구 동교로27길 62,126.92096,37.56050247
김밥<샌드위치>,김밥/만두/분식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 227-15,서울특별시 마포구 성미산로 198,126.926751,37.56236635
문부터,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-135,서울특별시 마포구 월드컵북로8길 19,126.9184524,37.55936224
폴리스팬케이크,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 382-27,서울특별시 마포구 동교로38길 30,126.9254501,37.56152556
느린마을양조장연남점,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-14,서울특별시 마포구 동교로 242-5,126.9246694,37.56150944
콘티키빠,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 373-18,서울특별시 마포구 동교로 227-1,126.9237566,37.5604379
하바코,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 250-28,서울특별시 마포구 성미산로 143,126.9222916,37.56392056
낭풍,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 229-64,서울특별시 마포구 동교로 253,126.9243822,37.56258807
힉스,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-46,서울특별시 마포구 동교로32길 7,126.9247247,37.56080713
오군수제고로케,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 566-6,서울특별시 마포구 동교로27길 62,126.92096,37.56050247
지구제과,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-45,서울특별시 마포구 성미산로29길 30-3,126.9221672,37.56548723
퍼밀,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 384-3,서울특별시 마포구 동교로46길 26,126.9260405,37.56218869
홍쌤떡볶이,김밥/만두/분식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 504-23,서울특별시 마포구 연남로5길 36,126.9200631,37.5614764
어반플레이연남방앗간지점,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 257-22,서울특별시 마포구 동교로29길 34,126.9231449,37.56204518
청담곱떡,김밥/만두/분식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-394,서울특별시 마포구 월드컵북로 52-4,126.9178229,37.55906814
미쁘동,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 384-7,서울특별시 마포구 동교로38길 33-21,126.9261664,37.56209072
포포야어묵,김밥/만두/분식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 561-2,서울특별시 마포구 동교로27길 82,126.9202702,37.56124403
씨스루홍대연남점,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-3,서울특별시 마포구 동교로 266-6,126.9255638,37.56306737
시골식당,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 493-31,서울특별시 마포구 성미산로 102,126.9186134,37.56153522
아마레뚜띠,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-21,서울특별시 마포구 동교로 264,126.9253494,37.56302036
삼십삼유콘,일반 유흥 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-25,서울특별시 마포구 동교로38길 27,126.9255603,37.5617338
히포,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-34,서울특별시 마포구 성미산로17길 85,126.917202,37.56520752
기호,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 224-57,서울특별시 마포구 성미산로 187,126.9261951,37.56324431
굽네치킨주협의회,치킨,서울특별시,마포구,연남동,서울특별시 마포구 연남동 493-30,서울특별시 마포구 동교로27길 91,126.9197809,37.56141976
문득,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 229-56,서울특별시 마포구 동교로 257,126.9246391,37.56282468
젠틀키친,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 454-12,서울특별시 마포구 동교로51길 129-4,126.9199478,37.56632293
해피니스인어데이,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-19,서울특별시 마포구 동교로46길 7,126.9253539,37.56270504
파이인더샵,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 245-51,서울특별시 마포구 성미산로27길 26,126.9216774,37.5649151
빵위에치즈,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 478-18,서울특별시 마포구 성미산로19길 60,126.9180179,37.56436803
연남동멘,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-40,서울특별시 마포구 동교로38길 33-16,126.9263281,37.56186693
로프스페이스,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-10,서울특별시 마포구 동교로51길 77-7,126.9228325,37.5656645
8nrm팔도강산버거,버거,서울특별시,마포구,연남동,서울특별시 마포구 연남동 454-16,서울특별시 마포구 성미산로27길 71,126.9200717,37.56636912
토쿠이,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 224-18,서울특별시 마포구 동교로 282,126.9266231,37.56418528
얹다,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-82,서울특별시 마포구 동교로46길 42-5,126.9267472,37.56184371
애몽,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 566-38,서울특별시 마포구 연남로3길 13,126.9217884,37.56114077
솔솥,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-42,서울특별시 마포구 동교로38길 35,126.9257922,37.56134846
하뭇,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 245-49,서울특별시 마포구 성미산로29길 29-9,126.9216754,37.56505024
한잔하다,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-38,서울특별시 마포구 동교로34길 9,126.9249139,37.56103412
일구구사서울,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 245-29,서울특별시 마포구 성미산로23안길 20-12,126.921472,37.56581426
애주당연남점,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-26,서울특별시 마포구 동교로38길 27-5,126.9256842,37.56177998
커플랜트,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 245-47,서울특별시 마포구 성미산로29길 29-5,126.921833,37.56511475
주재,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 223-79,서울특별시 마포구 성미산로 167-7,126.9249755,37.56462081
멜팅오브,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-41,서울특별시 마포구 동교로38길 33-14,126.9262958,37.5617495
브로콜리,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 227-19,서울특별시 마포구 성미산로 194-7,126.9263643,37.56249799
공백,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 224-38,서울특별시 마포구 동교로 272-8,126.9260893,37.56352267
럭키칼국수,국수/칼국수,서울특별시,마포구,연남동,서울특별시 마포구 연남동 570-27,서울특별시 마포구 동교로25길 49,126.9202707,37.55885628
상점카페라헨느,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 384-11,서울특별시 마포구 동교로46길 24-5,126.9260417,37.56210761
카페롤다운,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 255-17,서울특별시 마포구 동교로39길 4-8,126.923874,37.56251135
홍대츄러스,피자,서울특별시,마포구,연남동,서울특별시 마포구 연남동 565-15,서울특별시 마포구 동교로27길 53,126.921022,37.5601246
도쿄쿠루미,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-51,서울특별시 마포구 동교로 242-13,126.9251469,37.56136061
춘남식당,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-378,서울특별시 마포구 성미산로 97,126.9181148,37.5615757
수크레크레페하우스,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-42,서울특별시 마포구 동교로38길 33-12,126.926241,37.56162286
삼이사파스타,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-45,서울특별시 마포구 동교로46길 10,126.9252885,37.56253325
토끼다이닝연남,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 224-23,서울특별시 마포구 동교로 278,126.9264794,37.56394069
음무아,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 227-31,서울특별시 마포구 성미산로 190-11,126.9260812,37.56250442
브래디스커피,일반 유흥 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 244-1,서울특별시 마포구 성미산로23안길 23,126.9209688,37.56617008
돝밤집,돼지고기 구이/찜,서울특별시,마포구,연남동,서울특별시 마포구 연남동 568-30,서울특별시 마포구 월드컵북로6길 57,126.9212921,37.55945129
피스케스,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 387-8,서울특별시 마포구 동교로 262-13,126.9257847,37.56266391
에프이에이티.,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-12,서울특별시 마포구 성미산로17길 86,126.9174164,37.56525454
무명요리사,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-52,서울특별시 마포구 동교로32길 3,126.9245319,37.56083241
3평양조,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-46,서울특별시 마포구 동교로32길 7,126.9247247,37.56080713
따순밥꼬순전,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 562-27,서울특별시 마포구 동교로27길 77,126.9201945,37.56100006
다레젤라또연남점,아이스크림/빙수,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-42,서울특별시 마포구 동교로38길 35,126.9257922,37.56134846
수을관,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 390-59,서울특별시 마포구 동교로38길 19,126.9254542,37.56203018
아카사니,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 224-23,서울특별시 마포구 동교로 278,126.9264794,37.56394069
로컬코드,경양식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-7,서울특별시 마포구 동교로 266-7,126.9258012,37.56308755
컴포넌트커피,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 229-64,서울특별시 마포구 동교로 253,126.9243822,37.56258807
두루미,요리 주점,서울특별시,마포구,연남동,서울특별시 마포구 연남동 454-15,서울특별시 마포구 동교로51길 129-10,126.9201427,37.56615352
도부,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-13,서울특별시 마포구 동교로51길 77-11,126.9226531,37.56554573
치즈베어,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-41,서울특별시 마포구 성미산로29길 40-18,126.9225759,37.56540086
러프글로스,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 241-58,서울특별시 마포구 동교로51길 87,126.9222501,37.5660196
피에트라,김밥/만두/분식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 375-116,서울특별시 마포구 성미산로23길 62,126.920007,37.56614327
더단단,백반/한정식,서울특별시,마포구,연남동,서울특별시 마포구 연남동 228-9,서울특별시 마포구 동교로 266-5,126.9257327,37.56313198
홍카페,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 567-2,서울특별시 마포구 연남로1길 31,126.9215088,37.56012004
그루비,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 493-12,서울특별시 마포구 동교로27길 95,126.9196425,37.5615987
에브리데이해피벌스데이,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 383-92,서울특별시 마포구 연희로 33,126.9269172,37.56182723
하프베이글,빵/도넛,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-21,서울특별시 마포구 성미산로17길 115,126.9168541,37.5665649
그림,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 223-14,서울특별시 마포구 성미산로 161-10,126.9238573,37.56524135
리틀파파포,베트남식 전문,서울특별시,마포구,연남동,서울특별시 마포구 연남동 561-3,서울특별시 마포구 동교로27길 80,126.9203507,37.56115466
나도주스,카페,서울특별시,마포구,연남동,서울특별시 마포구 연남동 487-422,서울특별시 마포구 연남로13길 1,126.9171324,37.56689182
장작집,돼지고기 구이/찜,서울특별시,마포구,연남동,서울특별시 마포구 연남동 570-38,서울특별시 마포구 월드컵북로6길 19,126.9196114,37.55826458
스시노백쉐프홍대연남점,일식 회/초밥,서울특별시,마포구,연남동,서울특별시 마포구 연남동 260-26,서울특별시 마포구 동교로 242-4,126.9245694,37.56137337
쿤댕,베트남식 전문,서울특별시,마포구,연남동,서울특별시 마포구 연남동 382-18,서울특별시 마포구 동교로38길 42-6,126.9255136,37.56104859
